,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC
1915,0,197.5,1830.490975,162.83,-2,9.41325,-0.0025,2.78,5.29,small-vehicle,No
1916,0,197.6,1831.4323,162.84,-2,9.413,-4.01e-12,2.78,5.29,small-vehicle,No
1917,0,197.7,1832.3736,162.84,-2,9.413,0.0475,2.78,5.29,small-vehicle,No
1918,0,197.8,1833.3149,162.85,-2,9.41775,0.0475,2.78,5.29,small-vehicle,No
1919,0,197.9,1834.256675,162.86,-2,9.4225,0.05,2.78,5.28,small-vehicle,No
1920,0,198.0,1835.198925,162.86,-2,9.4275,0.0525,2.79,5.28,small-vehicle,No
1921,0,198.1,1836.141675,162.87,-2,9.43275,0.0525,2.79,5.28,small-vehicle,No
1922,0,198.2,1837.08495,162.87,-2,9.438,0.1,2.79,5.28,small-vehicle,No
1923,0,198.3,1838.02875,162.88,-2,9.448,0.1,2.79,5.27,small-vehicle,No
1924,0,198.4,1838.97355,162.88,-2,9.458,0.1,2.79,5.27,small-vehicle,No
1925,0,198.5,1839.91935,162.89,-2,9.468,0.0525,2.79,5.27,small-vehicle,No
1926,0,198.6,1840.86615,162.89,-2,9.47325,0.05,2.79,5.26,small-vehicle,No
1927,0,198.7,1841.813475,162.89,-2,9.47825,0.0475,2.8,5.26,small-vehicle,No
1928,0,198.8,1842.7613,162.89,-2,9.483,0.05,2.8,5.26,small-vehicle,No
1929,0,198.9,1843.7096,162.9,-2,9.488,0.05,2.8,5.26,small-vehicle,No
1930,0,199.0,1844.6584,162.9,-2,9.493,0.0475,2.81,5.25,small-vehicle,No
1931,0,199.1,1845.6077,162.9,-2,9.49775,0.0475,2.81,5.25,small-vehicle,No
1932,0,199.2,1846.557475,162.9,-2,9.5025,2.7e-11,2.81,5.25,small-vehicle,No
1933,0,199.3,1847.507725,162.9,-2,9.5025,0.05,2.82,5.25,small-vehicle,No
1934,0,199.4,1848.457975,162.9,-2,9.5075,0.05,2.82,5.24,small-vehicle,No
1935,0,199.5,1849.408725,162.9,-2,9.5125,0.05,2.83,5.24,small-vehicle,No
1936,0,199.6,1850.359975,162.9,-2,9.5175,0.05,2.83,5.24,small-vehicle,No
1937,0,199.7,1851.311725,162.9,-2,9.5225,0.05,2.84,5.24,small-vehicle,No
1938,0,199.8,1852.263975,162.9,-2,9.5275,0.1,2.84,5.24,small-vehicle,No
1939,0,199.9,1853.216725,162.9,-2,9.5375,0.0525,2.85,5.24,small-vehicle,No
1940,0,200.0,1854.170475,162.89,-2,9.54275,0.0525,2.85,5.24,small-vehicle,No
1941,0,200.1,1855.12475,162.89,-2,9.548,0.1,2.86,5.24,small-vehicle,No
1942,0,200.2,1856.07955,162.88,-2,9.558,0.05,2.86,5.24,small-vehicle,No
1943,0,200.3,1857.03535,162.88,-2,9.563,-0.0025,2.87,5.24,small-vehicle,No
1944,0,200.4,1857.99165,162.87,-2,9.56275,0.0475,2.88,5.25,small-vehicle,No
1945,0,200.5,1858.947925,162.86,-2,9.5675,0.05,2.88,5.25,small-vehicle,No
1946,0,200.6,1859.904675,162.86,-2,9.5725,-0.0025,2.89,5.25,small-vehicle,No
4474,3,194.7,1830.013925,162.61,-2,8.983,-0.0525,2.69,5.56,small-vehicle,No
4475,3,194.8,1830.912225,162.62,-2,8.97775,-0.0525,2.69,5.56,small-vehicle,No
4476,3,194.9,1831.81,162.63,-2,8.9725,-0.0475,2.69,5.56,small-vehicle,No
4477,3,195.0,1832.70725,162.64,-2,8.96775,0.0025,2.69,5.56,small-vehicle,No
4478,3,195.1,1833.604025,162.64,-2,8.968,-0.05,2.69,5.56,small-vehicle,No
4479,3,195.2,1834.500825,162.65,-2,8.963,-0.05,2.69,5.56,small-vehicle,No
4480,3,195.3,1835.397125,162.66,-2,8.958,0.0025,2.69,5.56,small-vehicle,No
4481,3,195.4,1836.292925,162.66,-2,8.95825,0.0025,2.69,5.56,small-vehicle,No
4482,3,195.5,1837.18875,162.67,-2,8.9585,0.0025,2.69,5.56,small-vehicle,No
4483,3,195.6,1838.0846,162.68,-2,8.95875,0.0525,2.69,5.55,small-vehicle,No
4484,3,195.7,1838.980475,162.68,-2,8.964,0.0525,2.69,5.55,small-vehicle,No
4485,3,195.8,1839.876875,162.68,-2,8.96925,0.0025,2.69,5.55,small-vehicle,No
4486,3,195.9,1840.7738,162.69,-2,8.9695,0.0025,2.69,5.55,small-vehicle,No
4487,3,196.0,1841.67075,162.69,-2,8.96975,0.0025,2.69,5.55,small-vehicle,No
4488,3,196.1,1842.567725,162.7,-2,8.97,2e-11,2.7,5.55,small-vehicle,No
4489,3,196.2,1843.464725,162.7,-2,8.97,-2e-11,2.7,5.55,small-vehicle,No
4490,3,196.3,1844.361725,162.7,-2,8.97,0.0,2.7,5.55,small-vehicle,No
4491,3,196.4,1845.258725,162.7,-2,8.97,4.55e-11,2.7,5.54,small-vehicle,No
4492,3,196.5,1846.155725,162.7,-2,8.97,-4.55e-11,2.71,5.54,small-vehicle,No
4493,3,196.6,1847.052725,162.7,-2,8.97,0.05,2.71,5.54,small-vehicle,No
4494,3,196.7,1847.949725,162.69,-2,8.975,0.05,2.71,5.54,small-vehicle,No
4495,3,196.8,1848.847225,162.69,-2,8.98,0.0025,2.71,5.54,small-vehicle,No
4496,3,196.9,1849.745225,162.69,-2,8.98025,0.0025,2.71,5.54,small-vehicle,No
4497,3,197.0,1850.64325,162.68,-2,8.9805,0.05,2.72,5.55,small-vehicle,No
4498,3,197.1,1851.5413,162.68,-2,8.9855,0.0525,2.72,5.55,small-vehicle,No
4499,3,197.2,1852.43985,162.68,-2,8.99075,0.0525,2.72,5.55,small-vehicle,No
4500,3,197.3,1853.338925,162.67,-2,8.996,0.0525,2.72,5.55,small-vehicle,No
4501,3,197.4,1854.238525,162.67,-2,9.00125,0.0525,2.73,5.55,small-vehicle,No
4502,3,197.5,1855.13865,162.66,-2,9.0065,0.1025,2.73,5.56,small-vehicle,No
4503,3,197.6,1856.0393,162.65,-2,9.01675,0.105,2.73,5.56,small-vehicle,No
4504,3,197.7,1856.940975,162.65,-2,9.02725,0.1025,2.73,5.56,small-vehicle,No
4505,3,197.8,1857.8437,162.64,-2,9.0375,0.1025,2.73,5.56,small-vehicle,No
4506,3,197.9,1858.74745,162.63,-2,9.04775,0.1025,2.74,5.57,small-vehicle,No
4507,3,198.0,1859.652225,162.62,-2,9.058,0.1025,2.74,5.57,small-vehicle,No
7154,52,185.2,1830.390525,162.3,-2,8.8435,0.34,2.48,5.12,small-vehicle,No
7155,52,185.3,1831.274875,162.31,-2,8.8775,0.2925,2.48,5.12,small-vehicle,No
7156,52,185.4,1832.162625,162.31,-2,8.90675,0.2925,2.48,5.12,small-vehicle,No
7157,52,185.5,1833.0533,162.32,-2,8.936,0.24,2.48,5.12,small-vehicle,No
7158,52,185.6,1833.9469,162.32,-2,8.96,0.24,2.48,5.12,small-vehicle,No
7159,52,185.7,1834.8429,162.32,-2,8.984,0.24,2.48,5.12,small-vehicle,No
7160,52,185.8,1835.7413,162.32,-2,9.008,0.1925,2.48,5.12,small-vehicle,No
7161,52,185.9,1836.6421,162.32,-2,9.02725,0.2425,2.48,5.12,small-vehicle,No
7162,52,186.0,1837.544825,162.32,-2,9.0515,0.2425,2.48,5.12,small-vehicle,No
7163,52,186.1,1838.449975,162.31,-2,9.07575,0.195,2.48,5.12,small-vehicle,No
7164,52,186.2,1839.35755,162.31,-2,9.09525,0.2475,2.49,5.12,small-vehicle,No
7165,52,186.3,1840.267075,162.3,-2,9.12,0.2975,2.49,5.12,small-vehicle,No
7166,52,186.4,1841.179075,162.3,-2,9.14975,0.2475,2.49,5.12,small-vehicle,No
7167,52,186.5,1842.09405,162.29,-2,9.1745,0.25,2.49,5.12,small-vehicle,No
7168,52,186.6,1843.0115,162.28,-2,9.1995,0.2975,2.49,5.13,small-vehicle,No
7169,52,186.7,1843.93145,162.27,-2,9.22925,0.2475,2.49,5.13,small-vehicle,No
7170,52,186.8,1844.854375,162.26,-2,9.254,0.25,2.49,5.13,small-vehicle,No
7171,52,186.9,1845.779775,162.25,-2,9.279,0.25,2.5,5.13,small-vehicle,No
7172,52,187.0,1846.707675,162.23,-2,9.304,0.2475,2.5,5.13,small-vehicle,No
7173,52,187.1,1847.638075,162.22,-2,9.32875,0.2475,2.5,5.13,small-vehicle,No
7174,52,187.2,1848.57095,162.21,-2,9.3535,0.1975,2.5,5.13,small-vehicle,No
7175,52,187.3,1849.5063,162.19,-2,9.37325,0.1975,2.5,5.13,small-vehicle,No
7176,52,187.4,1850.443625,162.17,-2,9.393,0.1975,2.51,5.13,small-vehicle,No
7177,52,187.5,1851.382925,162.15,-2,9.41275,0.195,2.51,5.13,small-vehicle,No
7178,52,187.6,1852.3242,162.13,-2,9.43225,0.1975,2.51,5.13,small-vehicle,No
7179,52,187.7,1853.267425,162.11,-2,9.452,0.1975,2.51,5.13,small-vehicle,No
7180,52,187.8,1854.212625,162.09,-2,9.47175,0.195,2.52,5.13,small-vehicle,No
7181,52,187.9,1855.1598,162.07,-2,9.49125,0.1975,2.52,5.13,small-vehicle,No
7182,52,188.0,1856.108925,162.04,-2,9.511,0.1475,2.52,5.13,small-vehicle,No
7183,52,188.1,1857.060025,162.02,-2,9.52575,0.145,2.52,5.13,small-vehicle,No
7184,52,188.2,1858.0126,161.99,-2,9.54025,0.145,2.52,5.12,small-vehicle,No
7185,52,188.3,1858.966625,161.96,-2,9.55475,0.1475,2.53,5.12,small-vehicle,No
7186,52,188.4,1859.9221,161.93,-2,9.5695,0.1475,2.53,5.12,small-vehicle,No
9688,57,188.6,1830.4004,162.74,-2,7.93025,0.145,2.77,5.76,small-vehicle,No
9689,57,188.7,1831.193425,162.75,-2,7.94475,0.095,2.77,5.75,small-vehicle,No
9690,57,188.8,1831.9879,162.76,-2,7.95425,0.095,2.77,5.75,small-vehicle,No
9691,57,188.9,1832.783325,162.77,-2,7.96375,0.0975,2.77,5.75,small-vehicle,No
9692,57,189.0,1833.5797,162.77,-2,7.9735,0.1475,2.78,5.75,small-vehicle,No
9693,57,189.1,1834.37705,162.78,-2,7.98825,0.1475,2.78,5.74,small-vehicle,No
9694,57,189.2,1835.175875,162.79,-2,8.003,0.1,2.78,5.74,small-vehicle,No
9695,57,189.3,1835.976175,162.8,-2,8.013,0.15,2.78,5.74,small-vehicle,No
9696,57,189.4,1836.777475,162.8,-2,8.028,0.15,2.79,5.74,small-vehicle,No
9697,57,189.5,1837.580275,162.81,-2,8.043,0.15,2.79,5.74,small-vehicle,No
9698,57,189.6,1838.384575,162.82,-2,8.058,0.2,2.79,5.74,small-vehicle,No
9699,57,189.7,1839.190375,162.82,-2,8.078,0.2,2.8,5.74,small-vehicle,No
9700,57,189.8,1839.998175,162.83,-2,8.098,0.15,2.8,5.73,small-vehicle,No
9701,57,189.9,1840.807975,162.83,-2,8.113,0.1525,2.81,5.74,small-vehicle,No
9702,57,190.0,1841.619275,162.84,-2,8.12825,0.2525,2.81,5.74,small-vehicle,No
9703,57,190.1,1842.4321,162.84,-2,8.1535,0.2525,2.82,5.74,small-vehicle,No
9704,57,190.2,1843.24745,162.84,-2,8.17875,0.205,2.82,5.74,small-vehicle,No
9705,57,190.3,1844.065325,162.85,-2,8.19925,0.255,2.82,5.74,small-vehicle,No
9706,57,190.4,1844.88525,162.85,-2,8.22475,0.305,2.83,5.74,small-vehicle,No
9707,57,190.5,1845.707725,162.85,-2,8.25525,0.305,2.83,5.74,small-vehicle,No
9708,57,190.6,1846.53325,162.85,-2,8.28575,0.305,2.84,5.74,small-vehicle,No
9709,57,190.7,1847.361825,162.85,-2,8.31625,0.305,2.84,5.74,small-vehicle,No
9710,57,190.8,1848.19345,162.86,-2,8.34675,0.305,2.85,5.74,small-vehicle,No
9711,57,190.9,1849.028125,162.86,-2,8.37725,0.305,2.85,5.75,small-vehicle,No
9712,57,191.0,1849.86585,162.86,-2,8.40775,0.355,2.86,5.75,small-vehicle,No
9713,57,191.1,1850.706625,162.86,-2,8.44325,0.355,2.86,5.75,small-vehicle,No
9714,57,191.2,1851.55095,162.86,-2,8.47875,0.305,2.86,5.75,small-vehicle,No
9715,57,191.3,1852.398825,162.86,-2,8.50925,0.3525,2.87,5.76,small-vehicle,No
9716,57,191.4,1853.24975,162.86,-2,8.5445,0.3525,2.87,5.76,small-vehicle,No
9717,57,191.5,1854.1042,162.85,-2,8.57975,0.355,2.88,5.76,small-vehicle,No
9718,57,191.6,1854.962175,162.85,-2,8.61525,0.405,2.88,5.76,small-vehicle,No
9719,57,191.7,1855.8237,162.85,-2,8.65575,0.3525,2.88,5.77,small-vehicle,No
9720,57,191.8,1856.689275,162.84,-2,8.691,0.3525,2.88,5.77,small-vehicle,No
9721,57,191.9,1857.558375,162.84,-2,8.72625,0.4025,2.89,5.77,small-vehicle,No
9722,57,192.0,1858.431,162.83,-2,8.7665,0.3525,2.89,5.77,small-vehicle,No
9723,57,192.1,1859.30765,162.82,-2,8.80175,0.3525,2.9,5.78,small-vehicle,No
12238,61,191.3,1830.028525,162.24,-2,8.728,0.09,2.76,5.19,small-vehicle,No
12239,61,191.4,1830.901325,162.24,-2,8.737,0.09,2.76,5.2,small-vehicle,No
12240,61,191.5,1831.775025,162.25,-2,8.746,0.0375,2.76,5.21,small-vehicle,No
12241,61,191.6,1832.649625,162.25,-2,8.74975,-0.0125,2.76,5.23,small-vehicle,No
12242,61,191.7,1833.5246,162.26,-2,8.7485,-0.0625,2.76,5.24,small-vehicle,No
12243,61,191.8,1834.39945,162.26,-2,8.74225,-0.0625,2.76,5.25,small-vehicle,No
12244,61,191.9,1835.273675,162.27,-2,8.736,-0.06,2.76,5.27,small-vehicle,No
12245,61,192.0,1836.147275,162.27,-2,8.73,-0.0575,2.76,5.28,small-vehicle,No
