,ID,time,xloc,yloc,lane,speed,acceleration,length-smoothed,width-smoothed,type-most-common,ACC
1899,0,195.9,1815.506825,162.66,-2,9.28825,0.1475,2.81,5.07,small-vehicle,No
1900,0,196.0,1816.43565,162.67,-2,9.303,0.15,2.81,5.1,small-vehicle,No
1901,0,196.1,1817.36595,162.68,-2,9.318,0.15,2.81,5.13,small-vehicle,No
1902,0,196.2,1818.29775,162.69,-2,9.333,0.0975,2.8,5.15,small-vehicle,No
1903,0,196.3,1819.23105,162.71,-2,9.34275,0.095,2.8,5.18,small-vehicle,No
1904,0,196.4,1820.165325,162.72,-2,9.35225,0.0975,2.8,5.2,small-vehicle,No
1905,0,196.5,1821.10055,162.73,-2,9.362,0.0975,2.8,5.22,small-vehicle,No
1906,0,196.6,1822.03675,162.74,-2,9.37175,0.095,2.8,5.24,small-vehicle,No
1907,0,196.7,1822.973925,162.75,-2,9.38125,0.0475,2.79,5.25,small-vehicle,No
1908,0,196.8,1823.91205,162.76,-2,9.386,0.0475,2.79,5.27,small-vehicle,No
1909,0,196.9,1824.85065,162.77,-2,9.39075,0.045,2.79,5.28,small-vehicle,No
1910,0,197.0,1825.789725,162.78,-2,9.39525,0.045,2.79,5.28,small-vehicle,No
1911,0,197.1,1826.72925,162.79,-2,9.39975,0.0475,2.79,5.29,small-vehicle,No
1912,0,197.2,1827.669225,162.8,-2,9.4045,-0.0025,2.79,5.29,small-vehicle,No
1913,0,197.3,1828.609675,162.81,-2,9.40425,0.045,2.78,5.29,small-vehicle,No
1914,0,197.4,1829.5501,162.82,-2,9.40875,0.045,2.78,5.29,small-vehicle,No
4458,3,193.1,1815.58065,162.42,-2,9.0385,0.0025,2.65,5.26,small-vehicle,No
4459,3,193.2,1816.4845,162.44,-2,9.03875,0.0025,2.66,5.29,small-vehicle,No
4460,3,193.3,1817.388375,162.46,-2,9.039,4.55e-11,2.66,5.33,small-vehicle,No
4461,3,193.4,1818.292275,162.47,-2,9.039,-4.55e-11,2.66,5.36,small-vehicle,No
4462,3,193.5,1819.196175,162.49,-2,9.039,-0.05,2.66,5.4,small-vehicle,No
4463,3,193.6,1820.100075,162.5,-2,9.034,-0.05,2.67,5.42,small-vehicle,No
4464,3,193.7,1821.003475,162.51,-2,9.029,2.57e-11,2.67,5.45,small-vehicle,No
4465,3,193.8,1821.906375,162.53,-2,9.029,-0.0525,2.67,5.47,small-vehicle,No
4466,3,193.9,1822.809275,162.54,-2,9.02375,-0.0525,2.67,5.49,small-vehicle,No
4467,3,194.0,1823.71165,162.55,-2,9.0185,-0.05,2.68,5.51,small-vehicle,No
4468,3,194.1,1824.6135,162.56,-2,9.0135,-0.05,2.68,5.53,small-vehicle,No
4469,3,194.2,1825.51485,162.57,-2,9.0085,-0.0525,2.68,5.54,small-vehicle,No
4470,3,194.3,1826.4157,162.58,-2,9.00325,-0.0525,2.68,5.55,small-vehicle,No
4471,3,194.4,1827.316025,162.59,-2,8.998,-0.05,2.68,5.56,small-vehicle,No
4472,3,194.5,1828.215825,162.6,-2,8.993,-0.05,2.68,5.56,small-vehicle,No
4473,3,194.6,1829.115125,162.61,-2,8.988,-0.05,2.68,5.56,small-vehicle,No
7136,52,183.4,1815.281575,162.07,-2,7.96,0.5,2.51,5.11,small-vehicle,No
7137,52,183.5,1816.077575,162.09,-2,8.01,0.5,2.51,5.11,small-vehicle,No
7138,52,183.6,1816.878575,162.1,-2,8.06,0.5,2.5,5.12,small-vehicle,No
7139,52,183.7,1817.684575,162.12,-2,8.11,0.5,2.5,5.13,small-vehicle,No
7140,52,183.8,1818.495575,162.13,-2,8.16,0.5,2.5,5.13,small-vehicle,No
7141,52,183.9,1819.311575,162.15,-2,8.21,0.55,2.5,5.13,small-vehicle,No
7142,52,184.0,1820.132575,162.16,-2,8.265,0.5525,2.5,5.14,small-vehicle,No
7143,52,184.1,1820.959075,162.18,-2,8.32025,0.5025,2.49,5.14,small-vehicle,No
7144,52,184.2,1821.7911,162.19,-2,8.3705,0.55,2.49,5.14,small-vehicle,No
7145,52,184.3,1822.62815,162.21,-2,8.4255,0.5525,2.49,5.14,small-vehicle,No
7146,52,184.4,1823.4707,162.22,-2,8.48075,0.5025,2.49,5.14,small-vehicle,No
7147,52,184.5,1824.318775,162.23,-2,8.531,0.5,2.48,5.14,small-vehicle,No
7148,52,184.6,1825.171875,162.25,-2,8.581,0.4975,2.48,5.13,small-vehicle,No
7149,52,184.7,1826.029975,162.26,-2,8.63075,0.4975,2.48,5.13,small-vehicle,No
7150,52,184.8,1826.89305,162.27,-2,8.6805,0.4475,2.48,5.13,small-vehicle,No
7151,52,184.9,1827.7611,162.28,-2,8.72525,0.395,2.48,5.13,small-vehicle,No
7152,52,185.0,1828.633625,162.29,-2,8.76475,0.395,2.48,5.13,small-vehicle,No
7153,52,185.1,1829.5101,162.3,-2,8.80425,0.3925,2.48,5.13,small-vehicle,No
9668,57,186.6,1815.003275,162.56,-2,7.45825,0.2525,2.75,5.78,small-vehicle,No
9669,57,186.7,1815.7491,162.57,-2,7.4835,0.2525,2.75,5.78,small-vehicle,No
9670,57,186.8,1816.49745,162.58,-2,7.50875,0.205,2.75,5.79,small-vehicle,No
9671,57,186.9,1817.248325,162.59,-2,7.52925,0.2525,2.75,5.8,small-vehicle,No
9672,57,187.0,1818.00125,162.6,-2,7.5545,0.2525,2.75,5.8,small-vehicle,No
9673,57,187.1,1818.7567,162.61,-2,7.57975,0.255,2.75,5.8,small-vehicle,No
9674,57,187.2,1819.514675,162.62,-2,7.60525,0.255,2.75,5.8,small-vehicle,No
9675,57,187.3,1820.2752,162.63,-2,7.63075,0.2525,2.75,5.8,small-vehicle,No
9676,57,187.4,1821.038275,162.64,-2,7.656,0.3025,2.75,5.8,small-vehicle,No
9677,57,187.5,1821.803875,162.65,-2,7.68625,0.305,2.76,5.8,small-vehicle,No
9678,57,187.6,1822.5725,162.66,-2,7.71675,0.3025,2.76,5.8,small-vehicle,No
9679,57,187.7,1823.344175,162.66,-2,7.747,0.3025,2.76,5.79,small-vehicle,No
9680,57,187.8,1824.118875,162.67,-2,7.77725,0.2525,2.76,5.79,small-vehicle,No
9681,57,187.9,1824.8966,162.68,-2,7.8025,0.2,2.76,5.78,small-vehicle,No
9682,57,188.0,1825.67685,162.69,-2,7.8225,0.2475,2.76,5.78,small-vehicle,No
9683,57,188.1,1826.4591,162.7,-2,7.84725,0.1975,2.76,5.77,small-vehicle,No
9684,57,188.2,1827.243825,162.71,-2,7.867,0.1475,2.76,5.77,small-vehicle,No
9685,57,188.3,1828.030525,162.72,-2,7.88175,0.195,2.76,5.77,small-vehicle,No
9686,57,188.4,1828.8187,162.73,-2,7.90125,0.145,2.77,5.76,small-vehicle,No
9687,57,188.5,1829.608825,162.73,-2,7.91575,0.145,2.77,5.76,small-vehicle,No
12221,61,189.6,1815.602225,162.09,-2,8.2365,0.3025,2.73,5.0,small-vehicle,No
12222,61,189.7,1816.425875,162.1,-2,8.26675,0.3025,2.73,5.02,small-vehicle,No
12223,61,189.8,1817.25255,162.11,-2,8.297,0.3025,2.74,5.03,small-vehicle,No
12224,61,189.9,1818.08225,162.12,-2,8.32725,0.305,2.74,5.04,small-vehicle,No
12225,61,190.0,1818.914975,162.13,-2,8.35775,0.305,2.74,5.05,small-vehicle,No
12226,61,190.1,1819.75075,162.14,-2,8.38825,0.305,2.74,5.06,small-vehicle,No
12227,61,190.2,1820.589575,162.15,-2,8.41875,0.3525,2.75,5.07,small-vehicle,No
12228,61,190.3,1821.43145,162.16,-2,8.454,0.3525,2.75,5.08,small-vehicle,No
12229,61,190.4,1822.27685,162.17,-2,8.48925,0.355,2.75,5.1,small-vehicle,No
12230,61,190.5,1823.125775,162.18,-2,8.52475,0.3525,2.75,5.11,small-vehicle,No
12231,61,190.6,1823.97825,162.18,-2,8.56,0.3,2.75,5.12,small-vehicle,No
12232,61,190.7,1824.83425,162.19,-2,8.59,0.3,2.75,5.13,small-vehicle,No
12233,61,190.8,1825.69325,162.2,-2,8.62,0.3,2.75,5.14,small-vehicle,No
12234,61,190.9,1826.55525,162.21,-2,8.65,0.2475,2.75,5.15,small-vehicle,No
12235,61,191.0,1827.42025,162.21,-2,8.67475,0.195,2.76,5.16,small-vehicle,No
12236,61,191.1,1828.287725,162.22,-2,8.69425,0.195,2.76,5.17,small-vehicle,No
12237,61,191.2,1829.15715,162.23,-2,8.71375,0.1425,2.76,5.18,small-vehicle,No
15547,66,172.8,1815.14905,162.53,-2,5.212,0.31,3.15,6.62,small-vehicle,No
15548,66,172.9,1815.67025,162.54,-2,5.243,0.31,3.15,6.62,small-vehicle,No
15549,66,173.0,1816.19455,162.54,-2,5.274,0.36,3.15,6.62,small-vehicle,No
15550,66,173.1,1816.72195,162.55,-2,5.31,0.36,3.15,6.62,small-vehicle,No
15551,66,173.2,1817.25295,162.56,-2,5.346,0.36,3.15,6.62,small-vehicle,No
15552,66,173.3,1817.78755,162.56,-2,5.382,0.41,3.15,6.62,small-vehicle,No
15553,66,173.4,1818.32575,162.57,-2,5.423,0.4075,3.15,6.62,small-vehicle,No
15554,66,173.5,1818.86805,162.58,-2,5.46375,0.46,3.15,6.62,small-vehicle,No
15555,66,173.6,1819.414425,162.58,-2,5.50975,0.5125,3.14,6.62,small-vehicle,No
15556,66,173.7,1819.9654,162.59,-2,5.561,0.51,3.14,6.63,small-vehicle,No
15557,66,173.8,1820.5215,162.59,-2,5.612,0.5625,3.14,6.63,small-vehicle,No
15558,66,173.9,1821.0827,162.6,-2,5.66825,0.615,3.14,6.63,small-vehicle,No
15559,66,174.0,1821.649525,162.6,-2,5.72975,0.615,3.14,6.64,small-vehicle,No
15560,66,174.1,1822.2225,162.61,-2,5.79125,0.6125,3.14,6.64,small-vehicle,No
15561,66,174.2,1822.801625,162.62,-2,5.8525,0.66,3.14,6.65,small-vehicle,No
15562,66,174.3,1823.386875,162.62,-2,5.9185,0.66,3.14,6.65,small-vehicle,No
15563,66,174.4,1823.978725,162.63,-2,5.9845,0.66,3.14,6.66,small-vehicle,No
15564,66,174.5,1824.577175,162.63,-2,6.0505,0.66,3.14,6.66,small-vehicle,No
15565,66,174.6,1825.182225,162.64,-2,6.1165,0.6575,3.14,6.67,small-vehicle,No
15566,66,174.7,1825.793875,162.65,-2,6.18225,0.655,3.14,6.68,small-vehicle,No
15567,66,174.8,1826.4121,162.65,-2,6.24775,0.605,3.14,6.68,small-vehicle,No
15568,66,174.9,1827.036875,162.66,-2,6.30825,0.655,3.13,6.69,small-vehicle,No
15569,66,175.0,1827.6677,162.67,-2,6.37375,0.655,3.13,6.69,small-vehicle,No
15570,66,175.1,1828.305075,162.67,-2,6.43925,0.655,3.13,6.7,small-vehicle,No
15571,66,175.2,1828.949,162.68,-2,6.50475,0.7575,3.13,6.71,small-vehicle,No
15572,66,175.3,1829.599475,162.69,-2,6.5805,0.81,3.13,6.71,small-vehicle,No
17574,68,168.5,1815.3432,162.52,-2,4.56075,-0.0825,2.91,5.56,small-vehicle,No
17575,68,168.6,1815.799275,162.53,-2,4.5525,0.075,2.92,5.57,small-vehicle,No
17576,68,168.7,1816.254525,162.55,-2,4.56,0.2325,2.93,5.58,small-vehicle,No
17577,68,168.8,1816.710525,162.56,-2,4.58325,0.385,2.93,5.6,small-vehicle,No
17578,68,168.9,1817.16885,162.57,-2,4.62175,0.4875,2.94,5.61,small-vehicle,No
17579,68,169.0,1817.631025,162.58,-2,4.6705,0.54,2.95,5.63,small-vehicle,No
17580,68,169.1,1818.098075,162.59,-2,4.7245,0.6375,2.96,5.64,small-vehicle,No
